masked_position,original_token,prob_U_masked,prob_P_masked,delta_U,delta_P,trial_num,model_id,baseline_U,baseline_P
126,Possible,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
127,outcomes,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
128,:,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
129,,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
130,1,0.70703125,0.294921875,0.11328125,-0.111328125,1,83811,0.59375,0.40625
131,(,0.70703125,0.294921875,0.11328125,-0.111328125,1,83811,0.59375,0.40625
132,success,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
133,),0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
134,or,0.70703125,0.294921875,0.11328125,-0.111328125,1,83811,0.59375,0.40625
135,,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
136,0,0.6796875,0.3203125,0.0859375,-0.0859375,1,83811,0.59375,0.40625
137,(,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
138,failure,0.81640625,0.1826171875,0.22265625,-0.2236328125,1,83811,0.59375,0.40625
139,),0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
140,#,0.81640625,0.1826171875,0.22265625,-0.2236328125,1,83811,0.59375,0.40625
141,History,0.87890625,0.119140625,0.28515625,-0.287109375,1,83811,0.59375,0.40625
142,,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
143,Trial,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
144,,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
145,1,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
146,:,0.81640625,0.1826171875,0.22265625,-0.2236328125,1,83811,0.59375,0.40625
147,Choice,0.5625,0.4375,-0.03125,0.03125,1,83811,0.59375,0.40625
148,U,0.8515625,0.1484375,0.2578125,-0.2578125,1,83811,0.59375,0.40625
149,,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
150,→,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
151,,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
152,1,0.93359375,0.0673828125,0.33984375,-0.3388671875,1,83811,0.59375,0.40625
153,points,0.5,0.5,-0.09375,0.09375,1,83811,0.59375,0.40625
154,",",0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
155,,0.95703125,0.0419921875,0.36328125,-0.3642578125,1,83811,0.59375,0.40625
156,#,0.8671875,0.1328125,0.2734375,-0.2734375,1,83811,0.59375,0.40625
157,Instructions,0.8359375,0.1640625,0.2421875,-0.2421875,1,83811,0.59375,0.40625
158,,0.62109375,0.376953125,0.02734375,-0.029296875,1,83811,0.59375,0.40625
159,Respond,0.5625,0.4375,-0.03125,0.03125,1,83811,0.59375,0.40625
160,with,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
161,**,0.77734375,0.22265625,0.18359375,-0.18359375,1,83811,0.59375,0.40625
162,only,0.6796875,0.3203125,0.0859375,-0.0859375,1,83811,0.59375,0.40625
163,**,0.796875,0.2021484375,0.203125,-0.2041015625,1,83811,0.59375,0.40625
164,one,0.90625,0.09521484375,0.3125,-0.31103515625,1,83811,0.59375,0.40625
165,character,0.70703125,0.294921875,0.11328125,-0.111328125,1,83811,0.59375,0.40625
166,:,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
167,',0.6796875,0.3203125,0.0859375,-0.0859375,1,83811,0.59375,0.40625
168,U,0.8359375,0.1640625,0.2421875,-0.2421875,1,83811,0.59375,0.40625
169,',0.62109375,0.376953125,0.02734375,-0.029296875,1,83811,0.59375,0.40625
170,or,0.8359375,0.1640625,0.2421875,-0.2421875,1,83811,0.59375,0.40625
171,',0.4375,0.5625,-0.15625,0.15625,1,83811,0.59375,0.40625
172,P,0.2451171875,0.75390625,-0.3486328125,0.34765625,1,83811,0.59375,0.40625
173,'.,0.5,0.5,-0.09375,0.09375,1,83811,0.59375,0.40625
174,No,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
175,punctuation,0.62109375,0.376953125,0.02734375,-0.029296875,1,83811,0.59375,0.40625
176,",",0.6796875,0.3203125,0.0859375,-0.0859375,1,83811,0.59375,0.40625
177,no,0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
178,quotes,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
179,",",0.73046875,0.26953125,0.13671875,-0.13671875,1,83811,0.59375,0.40625
180,no,0.75390625,0.2451171875,0.16015625,-0.1611328125,1,83811,0.59375,0.40625
181,explanation,0.70703125,0.294921875,0.11328125,-0.111328125,1,83811,0.59375,0.40625
182,.,0.5625,0.4375,-0.03125,0.03125,1,83811,0.59375,0.40625
183,Answer,0.59375,0.408203125,0.0,0.001953125,1,83811,0.59375,0.40625
184,:,0.376953125,0.62109375,-0.216796875,0.21484375,1,83811,0.59375,0.40625
185,<|start_header_id|>,0.65234375,0.34765625,0.05859375,-0.05859375,1,83811,0.59375,0.40625
186,assistant,0.0673828125,0.2353515625,-0.5263671875,-0.1708984375,1,83811,0.59375,0.40625
187,<|end_header_id|>,0.92578125,0.07568359375,0.33203125,-0.33056640625,1,83811,0.59375,0.40625
188,,0.0002689361572265625,0.00011157989501953125,-0.5934810638427734,-0.40613842010498047,1,83811,0.59375,0.40625
0,<|begin_of_text|>,0.40625,0.59375,-0.001953125,0.0,2,83811,0.408203125,0.59375
1,,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
2,<|start_header_id|>,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
3,system,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
4,<|end_header_id|>,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
5,,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
6,You,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
7,are,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
8,participating,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
9,in,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
10,multiple,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
11,games,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
12,involving,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
13,two,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
14,slot,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
15,machines,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
16,",",0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
17,labeled,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
18,U,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
19,and,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
20,P,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
21,.,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
22,Your,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
23,goal,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
24,is,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
25,to,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
26,choose,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
27,the,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
28,slot,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
29,machines,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
30,that,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
31,will,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
32,give,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
33,you,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
34,the,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
35,most,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
36,points,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
37,.,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
38,You,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
39,will,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
40,receive,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
41,feedback,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
42,about,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
43,the,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
44,outcome,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
45,after,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
46,making,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
47,a,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
48,choice,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
49,.,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
50,The,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
51,environment,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
52,may,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
53,change,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
54,unpredict,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
55,ably,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
56,",",0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
57,and,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
58,past,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
59,success,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
60,does,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
61,not,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
62,guarantee,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
63,future,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
64,results,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
65,.,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
66,You,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
67,’ll,0.34765625,0.65234375,-0.060546875,0.05859375,2,83811,0.408203125,0.59375
68,need,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
69,to,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
70,adapt,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
71,to,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
72,these,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
73,changes,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
74,to,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
75,keep,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
76,finding,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
77,the,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
78,better,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
79,machine,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
80,.,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
81,You,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
82,will,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
83,play,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
84,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
85,1,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
86,game,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
87,in,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
88,total,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
89,",",0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
90,consisting,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
91,of,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
92,,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
93,100,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
94,trials,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
95,.,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
96,<|eot_id|>,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
97,,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
98,<|start_header_id|>,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
99,user,0.26953125,0.73046875,-0.138671875,0.13671875,2,83811,0.408203125,0.59375
100,<|end_header_id|>,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
101,,0.408203125,0.59375,0.0,0.0,2,83811,0.408203125,0.59375
102,#,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
103,Task,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
104,Parameters,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
105,,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
106,-,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
107,Trial,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
108,,0.294921875,0.70703125,-0.11328125,0.11328125,2,83811,0.408203125,0.59375
109,2,0.294921875,0.70703125,-0.11328125,0.11328125,2,83811,0.408203125,0.59375
110,of,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
111,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
112,100,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
113,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
114,-,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
115,Choose,0.408203125,0.59375,0.0,0.0,2,83811,0.408203125,0.59375
116,between,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
117,:,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
118,',0.62109375,0.376953125,0.212890625,-0.216796875,2,83811,0.408203125,0.59375
119,U,0.73046875,0.26953125,0.322265625,-0.32421875,2,83811,0.408203125,0.59375
120,',0.62109375,0.376953125,0.212890625,-0.216796875,2,83811,0.408203125,0.59375
121,or,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
122,',0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
123,P,0.46875,0.53125,0.060546875,-0.0625,2,83811,0.408203125,0.59375
124,',0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
125,-,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
126,Possible,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
127,outcomes,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
128,:,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
129,,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
130,1,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
131,(,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
132,success,0.34765625,0.65234375,-0.060546875,0.05859375,2,83811,0.408203125,0.59375
133,),0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
134,or,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
135,,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
136,0,0.294921875,0.70703125,-0.11328125,0.11328125,2,83811,0.408203125,0.59375
137,(,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
138,failure,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
139,),0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
140,#,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
141,History,0.62109375,0.376953125,0.212890625,-0.216796875,2,83811,0.408203125,0.59375
142,,0.408203125,0.59375,0.0,0.0,2,83811,0.408203125,0.59375
143,Trial,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
144,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
145,1,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
146,:,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
147,Choice,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
148,U,0.6796875,0.3203125,0.271484375,-0.2734375,2,83811,0.408203125,0.59375
149,,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
150,→,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
151,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
152,1,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
153,points,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
154,",",0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
155,Trial,0.46875,0.53125,0.060546875,-0.0625,2,83811,0.408203125,0.59375
156,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
157,2,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
158,:,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
159,Choice,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
160,P,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
161,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
162,→,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
163,,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
164,0,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
165,points,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
166,",",0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
167,,0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
168,#,0.62109375,0.376953125,0.212890625,-0.216796875,2,83811,0.408203125,0.59375
169,Instructions,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
170,,0.46875,0.53125,0.060546875,-0.0625,2,83811,0.408203125,0.59375
171,Respond,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
172,with,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
173,**,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
174,only,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
175,**,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
176,one,0.26953125,0.73046875,-0.138671875,0.13671875,2,83811,0.408203125,0.59375
177,character,0.408203125,0.59375,0.0,0.0,2,83811,0.408203125,0.59375
178,:,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
179,',0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
180,U,0.8359375,0.1640625,0.427734375,-0.4296875,2,83811,0.408203125,0.59375
181,',0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
182,or,0.62109375,0.376953125,0.212890625,-0.216796875,2,83811,0.408203125,0.59375
183,',0.5625,0.4375,0.154296875,-0.15625,2,83811,0.408203125,0.59375
184,P,0.2021484375,0.796875,-0.2060546875,0.203125,2,83811,0.408203125,0.59375
185,'.,0.34765625,0.65234375,-0.060546875,0.05859375,2,83811,0.408203125,0.59375
186,No,0.5,0.5,0.091796875,-0.09375,2,83811,0.408203125,0.59375
187,punctuation,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
188,",",0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
189,no,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
190,quotes,0.3203125,0.6796875,-0.087890625,0.0859375,2,83811,0.408203125,0.59375
191,",",0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
192,no,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
193,explanation,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
194,.,0.294921875,0.70703125,-0.11328125,0.11328125,2,83811,0.408203125,0.59375
195,Answer,0.4375,0.5625,0.029296875,-0.03125,2,83811,0.408203125,0.59375
196,:,0.376953125,0.62109375,-0.03125,0.02734375,2,83811,0.408203125,0.59375
197,<|start_header_id|>,0.2451171875,0.75390625,-0.1630859375,0.16015625,2,83811,0.408203125,0.59375
198,assistant,0.06689453125,0.28125,-0.34130859375,-0.3125,2,83811,0.408203125,0.59375
199,<|end_header_id|>,0.34765625,0.65234375,-0.060546875,0.05859375,2,83811,0.408203125,0.59375
200,,4.3958425521850586e-07,5.364418029785156e-06,-0.4082026854157448,-0.5937446355819702,2,83811,0.408203125,0.59375
0,<|begin_of_text|>,0.46875,0.53125,-0.15234375,0.154296875,3,83811,0.62109375,0.376953125
1,,0.6796875,0.3203125,0.05859375,-0.056640625,3,83811,0.62109375,0.376953125
2,<|start_header_id|>,0.73046875,0.26953125,0.109375,-0.107421875,3,83811,0.62109375,0.376953125
3,system,0.5625,0.4375,-0.05859375,0.060546875,3,83811,0.62109375,0.376953125
4,<|end_header_id|>,0.6796875,0.3203125,0.05859375,-0.056640625,3,83811,0.62109375,0.376953125
5,,0.59375,0.408203125,-0.02734375,0.03125,3,83811,0.62109375,0.376953125
6,You,0.73046875,0.26953125,0.109375,-0.107421875,3,83811,0.62109375,0.376953125
7,are,0.73046875,0.26953125,0.109375,-0.107421875,3,83811,0.62109375,0.376953125
8,participating,0.6796875,0.3203125,0.05859375,-0.056640625,3,83811,0.62109375,0.376953125
