participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,choice,reward,cumulative_reward,is_free,prompt
28,1,9,6,2.0,40.0,20.0,1,H,54.0,129.0,False,
28,1,9,6,2.0,40.0,20.0,2,I,14.0,129.0,False,
28,1,9,6,2.0,40.0,20.0,3,I,15.0,129.0,False,
28,1,9,6,2.0,40.0,20.0,4,H,46.0,129.0,False,
28,1,9,6,2.0,40.0,20.0,5,H,34.0,163.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.']You press <<"
28,1,9,6,2.0,40.0,20.0,6,H,44.0,207.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.', 'You press <<H>> and get 34.0 points.']You press <<"
28,1,9,6,2.0,40.0,20.0,7,H,40.0,247.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.', 'You press <<H>> and get 34.0 points.', 'You press <<H>> and get 44.0 points.']You press <<"
28,1,9,6,2.0,40.0,20.0,8,H,46.0,293.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.', 'You press <<H>> and get 34.0 points.', 'You press <<H>> and get 44.0 points.', 'You press <<H>> and get 40.0 points.']You press <<"
28,1,9,6,2.0,40.0,20.0,9,H,34.0,327.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.', 'You press <<H>> and get 34.0 points.', 'You press <<H>> and get 44.0 points.', 'You press <<H>> and get 40.0 points.', 'You press <<H>> and get 46.0 points.']You press <<"
28,1,9,6,2.0,40.0,20.0,10,H,25.0,352.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 9. There are 10 trials in this game.', 'You are instructed to press H and get 54.0 points.', 'You are instructed to press I and get 14.0 points.', 'You are instructed to press I and get 15.0 points.', 'You are instructed to press H and get 46.0 points.', 'You press <<H>> and get 34.0 points.', 'You press <<H>> and get 44.0 points.', 'You press <<H>> and get 40.0 points.', 'You press <<H>> and get 46.0 points.', 'You press <<H>> and get 34.0 points.']You press <<"
28,1,10,6,2.0,20.0,40.0,1,H,9.0,108.0,False,
28,1,10,6,2.0,20.0,40.0,2,H,17.0,108.0,False,
28,1,10,6,2.0,20.0,40.0,3,I,40.0,108.0,False,
28,1,10,6,2.0,20.0,40.0,4,I,42.0,108.0,False,
28,1,10,6,2.0,20.0,40.0,5,I,34.0,142.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 10. There are 10 trials in this game.', 'You are instructed to press H and get 9.0 points.', 'You are instructed to press H and get 17.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press I and get 42.0 points.']You press <<"
